,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
99,gp:AOqpTOFaZ3jv2PbUXPZH4GuEwZxfROLqbYWDGPxTucRDc5OtjK-tn4FhaxsQOJQR-8-C-Kc_T2eGJE1RsPmi6A,Mohammad Hummam,https://play-lh.googleusercontent.com/a/AATXAJxk46nCSutLJK1Z_l8NFUP5oWbfw3lAnSm3sViQ=mo,Instagram account has been logged out. Always tells to confirm info using the app. The app shows a blank white screen after loading Problem has been there for a week. Please sort this out as soon as possible,1,18,214.0.0.27.120,2021-11-18 00:28:05,,
100,gp:AOqpTOEP_jtYHMqiZU7_V4dmNkotpZSpuCLVOtwqBAO_yAgbuonhktPaV-Q9Zf1FT5bkRIHQzv41X-Q3deFcMA,Abbashyder Zaidi,https://play-lh.googleusercontent.com/a-/AOh14GhAwogKBML_WLiV_PqEkUTbgRtMLNtwltEyp1z2Jg,Fix your story uploader. Whenever the video is more than 15 seconds it just cuts the video in half like 6 seconds and says the other half can't be upload please retry. I've even uninstall and reinstalled it 3 times. But it gives the same result,1,6,214.1.0.29.120,2021-11-29 21:37:05,,
101,gp:AOqpTOGCQzzhzbWZVZEP-fAv-yITdVoCre-4KIcWuuM5vSVMA7bRcT6lgIDAJEhNkXNHxs3BbKCM4y53ReL0bA,Jignesh Bhamre,https://play-lh.googleusercontent.com/a-/AOh14GgNZTeVV7z3Mbhfllb5vKTYfyPUVIV_xPHjQnsp0Q,"The app is Great, but sometimes it becomes a mode od Distraction, i really loved this app, but during Online Lectures, my mind says Login insta, it distract me from my goal, career.",5,1,214.1.0.29.120,2021-12-04 13:46:12,,
102,gp:AOqpTOHfFR5GhvA2kweN8hnFDNgoIaKV01Ws8gLrqJcHfcoMkJ8kjOacingCjpEi4tBVVDV7UVmBofCFbBudLg,Mohamed imthiyas,https://play-lh.googleusercontent.com/a-/AOh14GgBBltXs_2DYnz04Uk1GOapK5ePX9YlUx84oy-d8A,"Facing same issue as others, unable to login insta as it is showing couldn't refresh and showing blank page in application, in browser it is asking Me to access via application. Don't know how to report and recover my account. Even iam unable to delete or deactivate my account.",1,11,213.0.0.29.120,2021-11-14 01:54:41,,
103,gp:AOqpTOHrAIwWMnqiufpnRXMTJ8ahtbxm74RQ1Psu1dS9cA08N6dNPp174XEruKDBuY9Co7qu1P8kWHjKGTj_1A,Lakshmikumar Ango,https://play-lh.googleusercontent.com/a-/AOh14Gipc-BHfTc6_DoVRRzw0A_ghTOnYdzYHFN4LqDhyg,"It's a great app, it's one of my favorite but the problem is sometime I can't save the video I created with music, I have to save it without music. Please solve this, I will be really grateful . I love Instagram",4,13,214.0.0.27.120,2021-11-21 17:20:12,,
104,gp:AOqpTOFCQv4bsGIAlwmXQVrFdmh0dHQK7ZoFLkaip5SPT6nh27SZNjp-ukjb4W1qMv5oMfn6rDPSbJvboV08Kw,shobha,https://play-lh.googleusercontent.com/a/AATXAJw3LGxBgtG86qptb73NkraaKEIoc5qllAOj2Mk=mo,I don't know what is the problem with my instagram.. Not working properly..i can't able to swipe messages during chatting and new features are not showing.. I also reported many times but nothing happened.. This is the worst experience on this app..,1,5,214.1.0.29.120,2021-11-30 22:57:10,,
105,gp:AOqpTOEUVp5f5hnBrrtKW_iWWcoli7XjRwPIKXPB9gx_Xi2QyYJoxuBjoUcyQFr30IW1SjgAyz_mV0BbClopsw,Darshita Jain,https://play-lh.googleusercontent.com/a/AATXAJzIPQZX24NyEN_buPGgceDoGWKNXvDZEalbFE0v=mo,It is very bad app because when I want to put story the music option is not coming. The second thing is that no sound is coming in some reels. So I want you to please update it soon,1,0,214.1.0.29.120,2021-12-04 07:33:26,,
106,gp:AOqpTOG15MGYfvAe303NtRXzv6_UGZdptBLmlhkAAPYtCAriG_PihgCEPjLQNgcCSmOuivcjchCwXFWtzuYwhQ,Smile Girl,https://play-lh.googleusercontent.com/a/AATXAJyoc75dd-KrFojZG7vreLQ0Cgh1pcGGCsT5oFE8=mo,"Yaa it's good that we can scroll some photos follow some people suggested photos, videos, reels & stories but the one thing is that don't download this app if you are busy at your work or working hard for future because of the way interesting they made can make you waste your time & because of pending works you may go in depression",4,57,214.1.0.29.120,2021-11-22 19:43:18,,
107,gp:AOqpTOEZ0QlI_3LeiRhSG22DYGXnrFewMXAqtCXpYbTyLJK3oqD6uxxLZL-sMfHeQGG10gGau4NrYHmamOFdDg,sarita furtado,https://play-lh.googleusercontent.com/a-/AOh14GjSbjNlBjSoJUbL0cpP0BTuFyrOtCE7beqVxLpxoA,Just one word. Excellent. Had just one issue... When you post your reel and it is preparing to share live and if internet disconnects inbetween your reel just disappears. You will not find it in saved nor in archive.,4,6,214.0.0.27.120,2021-11-24 19:41:30,,
108,gp:AOqpTOGU1WK0PFHIWE-i_BAuJ_1VFte6kO6wAT9J8yc-tNixt3lcyiz5ncJj7ict9lRXTzAAwokSzKsatG2vUA,Tamanna Paul,https://play-lh.googleusercontent.com/a-/AOh14GgZbTrd-f5n2H1o79T5gQXQ8IGAjO7_0pa0HWSR,I can't switch to my professional account since 2weeks every time I try to switch it show there are some problem with the request we're trying to fix it. Please have a look in this as soon as possible,3,2,214.1.0.29.120,2021-11-26 09:31:27,,
109,gp:AOqpTOGI2a2EXalxU6GQY2YUy1fqsOU0aDEvlHhQmbzVF2cp4Yx4ZKU6IaDAKnDwQsUoFcPdpWCOcNCFEKXRpg,Anshuman Biswal,https://play-lh.googleusercontent.com/a-/AOh14GhzGKK3PiN_yPNFAUt9s1bucHLZfRAUMy1TgmVy,"The experience is good.. But when I am selecting ""Password"" in the settings to change my password... It is directly Sending a mail... It is neither asking for the ""current password"" nor it has ""Forgot password"" option.",5,42,214.0.0.27.120,2021-11-21 08:49:15,,
110,gp:AOqpTOHeFo6KtlLGitzxDAf_OtDoQEFpkxJdxgeQjrdvTKWS3jlP9ZJqiknJi1ekAK8iiGRJR5JAK57w_PsbhQ,pinky kumar,https://play-lh.googleusercontent.com/a/AATXAJwXVzd0kY3a1bVGRmt8JsBSUMfAa2Fahj9LOJM1=mo,I have complained about this issue 3 times already. My explore page is showing photography stuff and other things that I never see nor I am interested in. I search accounts and then see stuff still your algorithm is not picking it up.i am so done,1,1,214.1.0.29.120,2021-11-29 11:44:33,,
111,gp:AOqpTOESf4WafZPHUAa12D1viAFPK82DO1uHBAOC4TiLOUWg7DmZqbxnT0LgFCD731un6ylXoWqZomg5Z8Tsjg,ma'an,https://play-lh.googleusercontent.com/a-/AOh14Gjf9sxNDLe609u5YeuIlBMfZbIQgrsmWpU71z9nNlU,"I am not able to make reels. This was not an issue before in that account. However I did face this issue in my previous account, where I was not able to make or view reels. Lately my insta has also been getting hacked .",1,80,214.1.0.29.120,2021-11-22 01:06:03,,
112,gp:AOqpTOEId0v-JlvCE0uK_qXHXP46Gh6orsM_jrW2CgVPEMGtqasx-jvvsRVAYSlJbdtUj9PE7-6bRryRTaRnDQ,Aishwarya Thakur,https://play-lh.googleusercontent.com/a-/AOh14GhhO8C9EAQKcuS1wfoR-nFx00BAAPxb1JHFvn3E,I like this app very much but i have given it 2 stars only because which ever reels i have liked i am not able unlike them at once i have to go and unlike each reels it takes to much time 😞and their is no options to hide chats🥺 if u can pls make this 2 options avilable.,2,0,214.1.0.29.120,2021-12-03 08:35:29,,
113,gp:AOqpTOF_lMO-AhVTw0sgtjqPSZg3AmgQ46y44AMzlpd_DlvyWclrF8KbBkltJH-t-uNYaIJoQmCYadQu-trF_g,Shrey Ranje,https://play-lh.googleusercontent.com/a/AATXAJzc-E4nt150GwPBUc_UL-LOkBvNUvGcZzhQ8iM2=mo,"Hi guys I am facing terrible problem with my Instagram My feed is not uploading,I can't watch more than 2 stories, all the other things are working just fine but my home page and the stories are not working at all I use a OnePlus device so is this a problem from oneplus or from Instagram??",1,7,214.1.0.29.120,2021-11-26 23:27:37,,
114,gp:AOqpTOG22df0ZoFjPFbNNZLlMME_6KfV2Hq4Cbom98IXLg9fyEB8XKfiCHVyNZmyWfJcQRvZrelO9Y9dLRnm0Q,Anurag Nihalchandani,https://play-lh.googleusercontent.com/a-/AOh14Gi4asRuhw1YNPyqNlffgUWcPRI7xLUUKu0btD-loOU,"I can't understand why such a huge app is buggy. I cannot see more than 18 posts. When I click on stories and exit, the app experience changes weirdly and colors get inverted. Do something about it.",2,1,214.1.0.29.120,2021-12-01 11:46:08,,
115,gp:AOqpTOFS08ruyw9xOTG9OmVYpD_E8H5TL7fv-tSUzSdD3Y5YT_0PjjiDc3UfQh4F7-6qX62aP1Li7i6AyhN0VQ,Naved Momin,https://play-lh.googleusercontent.com/a/AATXAJywEDqg3HnsgouFiSNPXus3WakNg8oIOSFf-x5K=mo,I am reporting this problem second time whenever I try to follow someone or try to like Or comment on any post it says that you have contact with the app Or website that allows you to increase follower and like . But i dont have any contact with such app Or websites. It shows me the following thing. I am requesting you to please fix this problem as early as possible.,3,7,214.1.0.29.120,2021-11-30 23:13:15,,
116,gp:AOqpTOEYFxSBgZS6121hxGQCqs593Y3AnGaXpukrMR4DQa5KY8mFvDRaTYgTn90CJ-74A89F_5IIce2Jz13tmQ,Avni Gurung,https://play-lh.googleusercontent.com/a/AATXAJxNFV0_5MFfZPGXtE9LhAcs9ijxbRkAUU0fBoSd=mo,This app is really amazing in this app we can talk to our family friends and fan etc and I really love to post some pics and I always put my reels at Morning etc. And this app has got so many beautiful filters and we can talk personaly message anyone who used to use instagram,5,0,214.1.0.29.120,2021-12-05 23:11:13,,
117,gp:AOqpTOESny7k_ZfxaPayJLQAhyItHVXvqXLcrY9YZcg926s1ZSeFTVgpy4FvqHnlb_FQVsAhJOB-yqzKgDY67g,Neha Agarwal,https://play-lh.googleusercontent.com/a-/AOh14GiRLIkuGPAs5FJsasUACuzhe0aBdWXsKct4bIU60x8,"Instagram is very good platform to showcase our talent in very good manner. I am really enjoying instagram life and whenever feel to share my experiences with others, I used to share Post/reels and many other Instagram surfaces. Thanks Instagram 😊🥰",5,0,214.1.0.29.120,2021-12-06 03:54:47,,
118,gp:AOqpTOE3XLdnuIrW53LsD7HG-PyFEZK81N3sJVqX8yftVlZ7XZGy5VFTeIWUhE1QFArskU9ac-K0w4AEOnHsDg,Akshay Patil,https://play-lh.googleusercontent.com/a-/AOh14GijSrQkgcETQjZ6mB9wF3sEpHbUKfWElZkEbTpdbQ,"The application is not opening since today morning, and I'm fed up of this kind of issues with instagram please make sure it will work Asap I'm using samsung j7 max cellphone i don't think this issue is with cellphone, please get the work done ASAP! Thank-you",1,7,213.0.0.29.120,2021-11-11 23:40:36,,
119,gp:AOqpTOEmZTNe2IU6qyiPWpZ9dIeBhjoglughyqSDt38YCGuEeJcw_OEAWd1XARhgOboMyc9pcRTm9ziNXxndIA,GREENOCTOPY,https://play-lh.googleusercontent.com/a-/AOh14GiPKYLXMIx43N87JulGkEdC4oTauXwGXYsH9dfAvA,"Instagram please upgrade to a powerfull server or just fix the bugs ive noticed people are having issues with either quality , account login , couldnt refresh feed it could either be the server or some bugs which are causing the issue i hope ur backend team works on these issues and please dont degrade content quality.",4,124,214.1.0.29.120,2021-11-21 11:34:33,,
120,gp:AOqpTOFd7SH4tVP1F7YHARfPnR0yJjVQrBkUeZjj4B_4y5-EuF_y0K7ZRKwgX1KAV4PYprD3ytEZ5jz67pGimw,kabyashree Baruah,https://play-lh.googleusercontent.com/a-/AOh14GiUEIMZ2bJ_PxtXq454-4CYli64kIkCoLBvwnQvPA,I love instagram to use but from 2-3 days and my story was not sharing .In every single story or photo's which I want to share on story but not able to share . Now today I was not able to comment in any post Please fix this issue,1,1,214.1.0.29.120,2021-11-28 22:30:11,,
121,gp:AOqpTOFggQYFm9cP3Q7BaoVlMam_etyA7jgfo5NaZT3xyYUT6XGPsAb0UuFlsk4wc8by014bto_F6VsRxTmirw,Nagesh HS,https://play-lh.googleusercontent.com/a-/AOh14GiwXXrFNS4HLMpdeaHHteSQy5ceMbqB_UbpDNVh3Q,"Nice App, Main issue is it blocks your video, pic post,story,reels, account without any proper reason in the name of community guidelines violation, horrible thing is these rules are biased, varies from account to account. App has sharing feature, If you share others video or image posts, they say it is community rules violation. If you report a problem they never get back to you. I feel it is intentional. Try to fix it if possible, Thanks account : hallymysorebroadcasting Device : OPPO A5 S",3,50,214.1.0.29.120,2021-11-25 03:52:31,,
122,gp:AOqpTOF4kKhVYdkZ01tdkjH5v28GtPeJbcvInDJL2PgBO_KbJmJyJW7I9bdbbDHG_IXVilI1o9wwtEE2qfrGkg,Madhu Singh,https://play-lh.googleusercontent.com/a/AATXAJwAx0tQpBlZINe0mj7cJxMHfjpxocaa3ViBZ-30=mo,"A great way to always be connected to each other.We can convey our words to all of us. There is a very good way through this, what we think and what we want our thinking to reach everyone, then this is a good way.",4,0,215.0.0.0.78,2021-12-06 10:22:35,,
123,gp:AOqpTOEZhQne1Lj6Tv66R7501GkYWyQWGEPk3uKpQYLeSZAkzx30S1FMS-whfdXOYov-Dh1QKADldPDvT-5MDw,Sanchita Banerjee,https://play-lh.googleusercontent.com/a-/AOh14GhWo2TyzQC2UjskWKXJNel5VgZhxh2EBsAMrhm9,"This platform is good but some features aare not good who have created account before new updating version they don't have any good features like me i cannot reply by drag the message their don't have call option only video call,i can't see who has seen my story.but i recently updated it also their have no features for me.very bad",1,4,214.1.0.29.120,2021-12-05 10:12:27,,
124,gp:AOqpTOGKZqf2Fg4jUEMxh9KePnusiJ2K7wfQqO1XT-vvt-_-BdE2G1glWCTtvxIIYLdOeHDWguDUkPUY-Utr1Q,Parth Patel,https://play-lh.googleusercontent.com/a-/AOh14GjetvEUtsaGHdPX4SVFSwE4ruF_Ff1sY-BjrAJJwg,"Althcugh, it's a good app but now I'm having some issues vith the app because whenever I open the app it's always shows that (COULDN'T REFRESHING) try cgain later! But it s not working please fix this and whenzver I turned the second tab ON and then go back to Instagram that shows some white lires whole OJor my accnumt I don t know whother it's happening with only my account or with ovoryono but that issuos roally sucks ploaso fix it if you can thank you!!",1,31,214.1.0.29.120,2021-11-23 07:30:06,,
125,gp:AOqpTOFDJrLfMnEuxX9km3OVawum4VyuYLdTxJwIjP5nHFlAydvaYYQ4N8urdQf4gDo4gyj_ipBayBETHbydKQ,Dawa Bhukup,https://play-lh.googleusercontent.com/a/AATXAJyIa1GdJSfbevSY_BD-_nZvQI6Mc0Ksd_rCan3R=mo,"It is an best platform where u can share your photos,videos,songs...whatever u wanted share. You can also express your talents through making videos on reel.I loved this app and I've been using it since 3years and I don't hv any negetive openion towards it",4,53,213.0.0.29.120,2021-11-15 08:51:17,,
126,gp:AOqpTOE3KZbwChXrQ7utIlPtHn1JordNxo099BzacoqijSJaG3VBZ7UISQn4QvV2zmRUabgtrvimXHiIqegYmg,Kinjal Shah,https://play-lh.googleusercontent.com/a-/AOh14GhcumG95vND0v3n3vhpjg0Nrb0Cs-R2tUuE6BLPsQ,"Since the last 2 days...the app won't allow me to upload any pictures! This is the third time I have been trying...it says ""Can't upload..report has been sent to Instagram"" pls fix this immediately.",1,18,213.0.0.29.120,2021-11-10 07:54:06,,
127,gp:AOqpTOGjLENgygFZRKm_VQd8r1h65tsaMvj8tiV7tQxk-8EmSwjzOWC0VTkvRDKDEzNWnmhDc33Ff37VAuba5g,aqvhs !,https://play-lh.googleusercontent.com/a-/AOh14GiatlbcCoetij6ZgGjAylPqWO0mIxE9uTF0G2qD6g,"my review keeps getting deleted?? plus i can't even log in it keeps saying ""error try again in a few mins"". and I can't even see all my saved effects when i try to put a story also i can't view music or put music of my choice. PLEASE fix this as soon as possible.",1,102,214.1.0.29.120,2021-11-21 22:51:53,,
128,gp:AOqpTOEUdGyT1mMKZOFoNLmWhwAC-R5SvEwPZkUoSY8KsstmoIdrlOX2WxwjetXThEwyhiFZusxz9YTE1DgT_Q,Vandana Dubey,https://play-lh.googleusercontent.com/a/AATXAJxPBH31jmoCTCsEYi-q6r7k0QnbVght1l6cQaJO=mo,I'm having lots of problems nowadays!! The Instagram algorithm kills me too!!! I'm unable to check my story archive it always show error idk why!! Pls solve ur problem IG!! And why don't our post reach to all of our followers!! Otherwise it's a great platform!!!,3,55,214.1.0.29.120,2021-11-24 13:24:00,,
129,gp:AOqpTOEtCXXVquP3tUhgZT0mSj4VsiZXQUCr7hIF1gQsF8P-T2m0klZF87wTFwClJjdD-bSdFUTHfTbQwbWS4Q,Shruti Brahmbhatt,https://play-lh.googleusercontent.com/a-/AOh14GgPT1n5FXPBfX04dMjHMKmUA9WA6DhhIKtB92jK0w,"It is good but has millions of glitches, really needs to improve. One thing that bugs me the most is that I can not upload or send the entire video if it takes up more than one slide and it is super annoying.",3,19,214.1.0.29.120,2021-11-22 18:13:43,,
130,gp:AOqpTOEMYM8F4kfFC-aCxGpqXA95pILKkVczRqTsVcFrzfnZqDvXLaRSOjaJD6xfywQF37JZJAd0OjyeHQSG8w,Divyesh Gajjar,https://play-lh.googleusercontent.com/a-/AOh14Gi1zhUNCKy4elLwa0d__rnSXxc1YtyWVAz1QHI5wA,"When I paste my YouTube channel link as a post, it's not showing there properly as a video link. If I paste the same link in facebook, it's shows perfectly all right. So please try to improve Instagram features. How will we upload anything if it's not showing properly.",1,6,213.0.0.29.120,2021-11-15 08:12:36,,
131,gp:AOqpTOHZbncqENEWIksUMRZAMtyE23hM-rt1E1ZEEtC1yhHffVG9OdbwTST4xxnFZZ6xdj-dPGKkwW26et6Bog,Srividhya Saravanan,https://play-lh.googleusercontent.com/a-/AOh14GhLv4hEIuaZMuPU-IQuCeN9m9kLq9LJJqGyxHw1Kg,For the past 15 days Instagram has been troubleshooting especially with the Explore content displaying photography that I never wanted. Also would be good if it returns to a normal state where all my personal preferences would appear on the Explore.,1,215,215.0.0.0.211,2021-11-26 23:18:34,,
132,gp:AOqpTOFlTsB-OT-3jT_nhXzVQQVPIIxBV8dsmJKO6tBWhj2aY9SIvimnmlazfdQYf3AKxJt4cvBvJovAwj7cyQ,Mayank Saini,https://play-lh.googleusercontent.com/a-/AOh14GjE3Uto7OCBIBY1SWu9Ohq5YjhE4ImeOKkK_TiBCA,"I used this app but when I open my account and when I log out and login again it written , please try again later and when I log in after 2-3 hrs ,it always show me please login later. Why?",3,1,213.0.0.29.120,2021-11-15 18:33:04,,
133,gp:AOqpTOHAYAPPI5OH2Q7h-HdoHNnAJ8Jng34nIGFzYW224W4ZafudrdVaK7uNH0pwFujNIgLA8968NpK-wP7B6w,Vikundal Dogra,https://play-lh.googleusercontent.com/a-/AOh14GiQuRfoLlAt2wSftVUBpTyqfQyWeRMdOfax_8QGlw,Very bad experience by me on instagram because every it always show network issue. I have a good Wi-Fi connection but every time this app not work properly. When I watch any reel on instagram or watch any story on instagram network always bad even I have a good and proper network connection . Please help me or give me any solution .,1,12,213.0.0.29.120,2021-11-18 17:10:45,,
134,gp:AOqpTOHiJhQN06KIZPGyQ-PMnry7pS241ojXXoWb1nyyq7C7moaDbstLL01p4CPT82Pcj3EtADPclJhxz1_hJg,Nikita,https://play-lh.googleusercontent.com/a-/AOh14Ghy76aBWsCuoQp07Cy-J2Bv3lW7feNVqamAdoYt,"It isn't working. It keeps saying ""couldn't refresh feed"" inspite of a good Internet speed. I have to uninstall it and then, install.it again to use it.",3,0,214.1.0.29.120,2021-12-03 21:44:55,,
135,gp:AOqpTOElyzESJGXepH7hZlq8dtnj0NH9OpZEVeUregLMAlH9PPkwvRhj1P9fwDRY-iaL2VQBW79DHB5n7tLEyw,Shumaila Ali,https://play-lh.googleusercontent.com/a/AATXAJyteXXwppgSkwEauq1IFN0ZpHMn57pVtWZtXmPU=mo,That's app is very helpful for us . There is a very channels like english. Gk.and and many more so there is also many filter for selfie 🤳 it is very helpful for us. Thank you so much. 💓,5,7,214.1.0.29.120,2021-12-03 21:45:21,,
136,gp:AOqpTOE7VL6GAB8D1g8Pq5HivFpN92tIVLRYxs2xUwqQFH5S29Ae5V4f74O8XpMnITUidgNv0RjUR_uNp61axQ,Ashfaque Sayyad,https://play-lh.googleusercontent.com/a/AATXAJw1AQndQy9wMxAyuMKP2t8ehv1Sqqb648aQTFWT=mo,"YouTube videos and shorts so much better then instagram. I used to use YouTube.But I was spending too much time on YouTube, so I deleted it. Today I used Instagram. I didn't like it at all. I am sharing my real experience. Instagram is just time Westing app. knowledge videos is 0% in instagram.",1,0,214.1.0.29.120,2021-12-01 20:09:53,,
137,gp:AOqpTOFLa-U7rcZrfcO4j-gjoQlNnmkXUy6ey0g1lGj8PQJJqiG51XvzfYIMUcPrKtKuXMRsVr4-rBSRN4BvPw,Jibon Kalita,https://play-lh.googleusercontent.com/a/AATXAJx2oFHSPVtaZl1wbe7R2_fi3wWSdCCunoRVx_Ar=mo,It is great app it is very fun It is so fun I cannot tell 🥰 I can chat with people from different countries ; cities; states . But there is a problem 😣 When I want to switch the account to another when I am posting a video in the another account It says u cannot switch to an another account when u are posting something ...... U should check please .....🥺as request.............................................. ....... 🙏......,5,13,214.1.0.29.120,2021-12-02 16:58:41,,
138,gp:AOqpTOHCDyrj29QqecF3kgYqtmiGXKHvO0l_8Xo1dOZbh4alUtoEXmki98p3l6cUyvega2BlwUOG7FkFN-BuJg,Akansha,https://play-lh.googleusercontent.com/a-/AOh14GjS1tExYd61OwTb25LS3fGSNkRyR0krCao-07b0Ut8,I'm unable to add caption on my Instagram post. My posts caption aren't showing or appearing right after uploading them. Are there any fixes that you can recommend for this error? I've been encountering this with my Instagram since last 3 days.,1,63,214.0.0.27.120,2021-11-16 18:34:40,,
139,gp:AOqpTOEjqos5UeDzT6_UdtqPLeg54UMlMkvqIluvbL0yg_8npO0h0yqYDbVPKrJmI8Cf50w1sryogU5rKGGlXA,harpreet kaur,https://play-lh.googleusercontent.com/a-/AOh14GjN61nYgax7FcQQ4rIf1IsinMxHBwKCs3JwULT2VZ0,"This year,21 Nov ,feed couldn't refresh on my account I try so many times,but this happen always and the next day,i try to login to my account it show that my account has been disabled plz help to me .",1,0,214.1.0.29.120,2021-12-02 16:01:39,,
140,gp:AOqpTOG6UjdXjvRNnGhzRw-PucC52qwP3jf-4e-Dwtt9Ti07Es1K0e-EVkzEXz90ISJ42cnENiDWrKc2VIot3g,Tirth Patel,https://play-lh.googleusercontent.com/a-/AOh14GgaKc7YSTnduqY8QPvHiIKnxcN7e1wdVwshOns3,My explore page is not working whenever I refersh my explore feed it always rearrange the feed that was shown before no matter how many times I refresh I always shows the same feed that was shown before please look into this issue it's soo irritating,1,2,214.1.0.29.120,2021-11-25 20:26:50,,
141,gp:AOqpTOGtA1rBojnOAGhbOL4XAjIZ0gxi0Ax_sgbXGnoZXEhcHEPnWL6JmiuGk-FUfSgFw8JZFeH31wJxMg2lFA,jess. jk,https://play-lh.googleusercontent.com/a-/AOh14GgyimeW2h5r7tSbEBMpHPl3G-M44_QhqNyQWWw,Tf... after the new update I can't even used my insta now.. my feed couldn't refresh and its showing only blank screen..🤧 it's working just fine until this meta started interfering or whatever..🤧 please fixed this issue ASAP😤 it's been three days I can't used my insta which is so so annoying😤🤧,1,26,214.0.0.27.120,2021-11-18 21:17:52,,
142,gp:AOqpTOE4fQtIZv-5lBJHDFrKZ7V_dr4EjbqFSnEt5GBdXjJoFU0hIgiMDuwwUzvego8ETdQLlEAI1ZEPQm__MQ,Khushi Dhoot,https://play-lh.googleusercontent.com/a-/AOh14Ggpj5IGOX7XtMBoGjM-Y4BnEgtKq2KHoMQOLOJpow,My Instagram isn't updated I have uninstalled and reinstalled many a times but it isn't helping also I have reported this problem so many times but it is still as it is It would be a great help if Instagram cures the problem ASAP.,1,1,214.1.0.29.120,2021-11-28 09:53:13,,
143,gp:AOqpTOE2sDDcyVa0b19wKTv0G8-O4c9ZKUTXITL2gRrTthtKCirnUuUixGxZYVhAfEwkt3yhGKCRVIDzdQJbqQ,Tanishq Dixit,https://play-lh.googleusercontent.com/a-/AOh14Ggh_95zKXFadHLP3nW-_CtTjOe5nM9Nf5vxRxjUqA,"Smooth but few features can be added in terms of decreasing Spam activities (spam accounts, bots) , requires bit of more work to release the updated versions more quickly with additional fun features and UI! P.S: logo needs a revamp now cmmon :)",4,58,214.1.0.29.120,2021-11-23 03:50:27,,
144,gp:AOqpTOFQ3VCKG-dhCspZuX4qqlzKnGXeRmTELTuFAoi248crYGXxf2gCGF-MIgb5sarZeGtBMC82aJlztuFYUA,Sindhu Lovelin,https://play-lh.googleusercontent.com/a-/AOh14GhOE4W9DRwcVzrbFORXpzcvftszq-Q674LgtJSW9g,I'm facing an issue since 1 month I thought the issue will be ending soon but it didn't... The problem is my drafts can't be seen even it's saved when I click it doesn't open but few does... So pls fix it ASAP...,3,1,214.1.0.29.120,2021-12-03 08:41:50,,
145,gp:AOqpTOGspUYGateeAxYd8IX89mVymujw-fIODofPDfKphIjtlUxynYESn2xwazjX6J2fKx5z8mEqL474MYj_ZQ,Subordhana das,https://play-lh.googleusercontent.com/a-/AOh14GhKpjYdRg95hJ-sEFM5QGYVMhyRxNC_EuNMGeyolA,"Hey actually I got a problem I was using my Instagram and it was all find suddenly is says it couldn't feed, I checked me connection it was OK I tried to log out and log in aging but it still says it couldn't feed and deleted it and reinstalled it but it still says it couldn't feed Its been a Month now. What should I do??",2,1,214.1.0.29.120,2021-12-01 20:57:45,,
146,gp:AOqpTOGLjNzqh5m8RNZ0RnUiuaSeuRh_sIx4NXn4p3tWtA48OFC9P1r6zzDYz0mA6ONIrLoXTCivJOuqlsdvaw,MD SALEEM,https://play-lh.googleusercontent.com/a/AATXAJxr6EXct-qlfX8I_JtmrHUtHL3gUdOThNmrYEe7=mo,It's a very helpful. Enjoying with friends communicate with each others. Enjoying with reels .sending private messages to anyone we also chat in video chat it's a useful and helpful . Instagram is safe for every one but depending on their users how they are using this app .,4,220,214.1.0.29.120,2021-11-20 13:01:32,,
147,gp:AOqpTOFieqZqBbCGaz1tM6pqeey_ExX0B_wRoVfQxvK6vMPuShFKGbKYsj6B-XrvxCMp8k-p8MCcabOwRMZhMQ,Asenla Longchar,https://play-lh.googleusercontent.com/a-/AOh14Gjy01Hy7B1BiEbfxvPxE2-O6-g4-Gb-9aG9xjci,It's nice it's soooooooo fun I have many friends ( ◜‿◝ )♡( ◜‿◝ )♡ but I have a problem my account was blocked for some days even if the expiration date is over it keeps on extending I cannot like or post or follow that's why I could not use instagram for some days today was my expiration date but is extended again 😭😭😭 please improve it,4,103,214.0.0.27.120,2021-11-16 20:13:29,,
148,gp:AOqpTOFfsuB_x0VrWPX13rL5rj5g-ugjslDR7SdkgOAgRq5tCJHVEUb3fbF2jlL1lgg2_k0WFv1iQpemHVRXhw,Ganesh Udawant,https://play-lh.googleusercontent.com/a-/AOh14GiJjcjL7TjnAGfxuuyrhWfy_H1H5F8qkfdBCzqoEg,"The app is very good, but I am facing a lot of problem in running this Instagram app. Like not reloading even after reloading. The button itself disappears when you want to save an image while chatting in the inbox.",1,21,213.0.0.29.120,2021-11-11 17:11:56,,
149,gp:AOqpTOGPhLVAiGEpc9BVIRU8VqanRhlO6WLDBegxwFJmrOfgazkmIygd7gGMrQuEowvy8RJf57C-HogBK6K9gw,Suvranil Debgupta,https://play-lh.googleusercontent.com/a-/AOh14Gj1tkMkYVzDp2rCQRPqd_eI63IaDvBO0j4E39u8WAU,Can not upload any videos as my story or even reels when the video is recorded with the default camera app of my device..waiting for this bug to fix and it's been 4 months..after a lot of regular updates still the problem remains!,3,5,213.0.0.29.120,2021-11-12 19:54:19,,
