,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
50,gp:AOqpTOGMg2hijQPMqrKkPe9tS4pmKnSQ0ZScslMhvWCwjbzrTlsedWLyz0YpWHglVfcyIxZDJseNDaplUlV_nQ,Adam Hasny,https://play-lh.googleusercontent.com/a-/AOh14GgbOAN6U36MOnonpvHS6QbxDtpAFO7AQnAaguK5,"• The funniest Social Media, a lot of updates and informations. Trending Topic is the greatest (change the trending topic location where ever you you like). ""Tweet you might"" like fiture and we are available to following specific topic we like such as Climate Change, Funny, Football, Painting, Movies, Business... lot of things i can learn and read everyday... but be careful it could be dangerous sometime and a bit of toxic just stay away and follow the positive vibes only.",5,107,9.20.0-release.00,2021-11-17 15:39:08,,
51,gp:AOqpTOHgPTLJGaNUSIgVtP1qRitcG6ayTwmaoz8fmxbYls0QrSSA8d4ITL4V0hgLemotIrtZW5QhcKMmH60CXg,MUN HYUN HAN,https://play-lh.googleusercontent.com/a-/AOh14GiGHTHM6eUfsl2eHo7PektKR5ZQGbM9K7AsH9wWIQ,I don't know it worked fine at first but suddenly I can't refresh tweets anymore? In website it works fine but on app no. I kept on installing and reinstalling just to refresh my feed.,1,11,9.21.0-release.0,2021-12-05 09:52:25,,
52,gp:AOqpTOEpKp3cthpkuv9xne1HIk9wXS95s4dUCbbjkFoFQKWvsrbkNw1YMD4-I2MQBTO_KQuvYornmvrg8IMpJA,GNA49ERS4EVER,https://play-lh.googleusercontent.com/a-/AOh14Gii9GEspvKc31EoVzJ0gqnKWNQGmLh987Qm5jPEEw,"The bugs aren't worked out. You'll still get the ""cannot load tweets at this time"" message. You'll be told you can browse but then you get a message saying ""The server understood the request but is refusing to fulfill it.""",2,33,9.20.0-release.00,2021-11-29 03:04:16,,
53,gp:AOqpTOFY9NYqVeiYeOfRbZDzlVODxvbN_9hhTVVy7ghm2Kww4-uGqii3H8K35guX6YZnEVK-jtpyIayVgBNrhQ,Salvador Viesca,https://play-lh.googleusercontent.com/a/AATXAJy-DCShzy-1LYeeETZd7MN4x1T3BMC1SGGV1Gi1=mo,"Can't remove spaces from top of screen, even if you don't follow any of the speakers/listener. App still refreshes tweets you're viewing. more frustrating lately, kind of a bummer, hoping the give option to not see spaces at all if possible.",1,42,9.20.0-release.00,2021-11-27 12:34:33,,
54,gp:AOqpTOHEd3ZaEoDh0CDhFqb0NCTEmembnMpfRLZq21BPJK0UlQcGJqg0lKhzmiFkWkFD50Au9svH_HvTMIarqA,Angela Bryant,https://play-lh.googleusercontent.com/a-/AOh14Gi6Fh7WnT7L-dssR919c9WdZpfB4FKk775cAY_6VQ,"It's good. When I tag someone in a 3rd oarty tweet, they get the notification but when they click it, it doesn't show them the tweet that I tagged them in so that they can see it.",4,0,9.21.0-release.0,2021-12-04 19:58:22,,
55,gp:AOqpTOF6YqntqZEsfvEuC4Sf_xX2wa7mwCM_BbYoV6lchy6qVBW7SMLsK0cV_dj4XpuTN9ryOXjSAQtqzlPXHA,Gareth Brewin,https://play-lh.googleusercontent.com/a/AATXAJzE_j8Tqi9xmruUhPzIE-A95tK2AYY3Ar1tZkmR=mo,"It works fine I think. Don't use it much. Although whenever I open the app,I'm always greeted with the last tweet I viewed,even if I haven'r looked for several days. Why is there no auto refresh?",3,54,9.19.0-release.00,2021-11-24 04:33:32,,
56,gp:AOqpTOEy2ajS_beCGWAnZU3l1dTGoREj6J38J2mzbZBhWwzSaZWmXUcEDVDhfQEdz3BmccGUHtsd4BR7WMqBXQ,Rhea Joy Burato,https://play-lh.googleusercontent.com/a-/AOh14GiAPsaxHbOSuVAC4dvFMtu6eBrqU5xcN8FO1lIutw,"Unable to see the trending list, always loading even though I have internet connection. Photos/Videos are always cannot be seen. Update: there's something wrong with suspending accounts that have no violations. Fix your system with this #TwitterFakeCopyrights #TwitterMaliciousDMCA.",1,80,9.20.0-release.00,2021-11-18 09:28:47,,
57,gp:AOqpTOGK76wReCLhNVBqzUTLsCg8Rn7WVN3Vz_KvFok8e_gpd4g63cynu30GFnVZNxPoxWCkGt_c3a6sy-ckLg,Nathalie Evelyne,https://play-lh.googleusercontent.com/a-/AOh14Gilhgs7yz9Pmp6rIwdqsUCLfgLQkf_VKEdz3D6Igg,"What's wrong with Twitter? There is a bug in this application, 1. I want to open Twitter every time, I am asked to verify the code and it's annoying. 2. I followed someone but suddenly my “following” was zero again. 3. I like some other people's tweets, but can't like them. 4. Suddenly my account re-tweeted other people's posts, even though I didn't re-tweet anything. Please fix it soon.",1,29,9.20.0-release.00,2021-11-30 03:17:22,,
58,gp:AOqpTOGSDDfRKK0Nai856WSvfIZ24wEvthsaVqdgP0WMpyvghv1PFOEkd7l25n56LVi0cGuovwwb5AsqteU2fA,jade,https://play-lh.googleusercontent.com/a-/AOh14GhDeZosdufKMVgldCUA85tVq3OxUAgdreTPlwl8Tg,after updating the app a while ago liking tweets has become frustrating as after i like it and then click back to the timeline it immediately unlikes. it takes me about four times of doing this for the like to stick. just annoying at this point and i don't know what to do to fix it.,1,97,9.19.0-release.00,2021-11-18 06:07:02,,
59,gp:AOqpTOFsdiwEL9SxwRrdbtBferm47AAsiNoc-7H056bJhs9Vcgl-1mCnWaoH44XfXzkzxrZ59qFtXifE6Glp9Q,Deana Rodriguez,https://play-lh.googleusercontent.com/a-/AOh14GhUMQOhTtA3PGYHJcKE-6DkCCiSyyOaC-vU_jyvHg,"Since the most recent update (11/15/21), all of my replies to others' tweets FAIL when I am replying from my Samsung phone! Which is a big part of the reason for my using this app. Anyone else having this problem? 😡",2,76,9.20.0-release.00,2021-11-20 18:56:17,,
60,gp:AOqpTOG9qQRZvaWL_Tszze6rgz1xrDnoyTeFfrlUarWmmCFBta2D0mEz1U5jsgbE2piVMtFrMQ2uwlv34wRF1A,jana rose megrino,https://play-lh.googleusercontent.com/a-/AOh14GicDp2woqOzMhnVBkhnCGbsWCtyw-tFZsoHCDX45w,"I already updated the app because I thought I need to update it in order for me to reply to other's tweet but I still can't reply to other's tweets. It's really frustrating. I hope you can improve the app, you keep adding features that literally made no sense.",1,73,9.20.0-release.00,2021-11-17 22:14:33,,
61,gp:AOqpTOGPnQr6HDzlzkWtrBGyopNnVovPdNRj2rph9b-zkMxKGjv653JExUTpOS93vH0VrXX3W2zx3BXNK-iLzQ,Yonassan Gershom,https://play-lh.googleusercontent.com/a-/AOh14GiIoMxizYB_E6UWlf9QxD0uruSJm7G-1WS7BOZJ5g,"Up until now I have liked this app. But whatever they did in the latest update, my keyboard will not stay on screen on my Sansung Android phone anymore. It pops up when I touch Tweet, but as soon as I remove my finger to type, it vanishes. Arghhh!",3,233,9.19.0-release.00,2021-11-16 21:04:38,,
62,gp:AOqpTOExfTXFY3y1-LJW1OwbnPImHvTnXWDRg1a60QxG_OeY5Ugy5YoMy2IofcN1RX-OuG9vBRNiUtHZSDeaMg,Sealy Boi,https://play-lh.googleusercontent.com/a-/AOh14Gho27mqGBPwWIK0e0IQX6KazO6mdgvNY61MpU_D_Q,"I highly dislike this new update. I don't want my notifications to have a limit, otherwise I'll always be missing on a lot of stuff. Please either remove thr limits or just add an option to set on/off notification limits",2,12,9.21.0-release.0,2021-12-03 03:28:08,,
63,gp:AOqpTOEoXmoGbspjgg6DujB6Q3auqBGNImX7FRNBIw1kvRrRstTDlJdbb2KT6knhBhPaM027xdEJ1bf2y6_7VA,Ashley Guardacasa,https://play-lh.googleusercontent.com/a-/AOh14GjE4ikWj8byTh2tQCzB30gDnunmJWHSiZqFgXHf,I would give it 5 stars if the quality is good but it's not. I can't reply to my own tweets for my au and my internet connection is stable. Twitter please do your best to fix this. I've been trying to post it since last night but it won't let me. It's getting annoying. It took so much of my time. Such a hassle.,1,71,9.20.0-release.00,2021-11-23 07:53:59,,
64,gp:AOqpTOGyHkM8t3gmeh_IKyv4ebPcvILNMz8H8QsCXCcQ15bF-s3LzOA4QA9OMaF-3JHCIo1jpDDL25fYZ3dV7g,Annie Chiang,https://play-lh.googleusercontent.com/a/AATXAJxhWOvI851XY5OEyM8Hqh1-92VcjmwEphFl-yrY=mo,I accidentally deleted the app from phone and after re-downloaded it... my draft is gone and even my BOOKMARKS is gone. I try to search for help or file a report on your help centre... but there is nothing for this... totally no help at all... how come BOOKMARKS will be wipe clean after deleting the app... I thought bookmarks is a safe plc to keep special and memorable tweets... this is so disappointing :(,1,100,9.20.0-release.00,2021-11-18 03:28:35,,
65,gp:AOqpTOHuY4UHB3hIUWDahRJPA9fjDVjVZ66DrwVZLcwg4jmC7Qnh357dvn7s2RGBHpI8QfVmTFV82pvLqquIiw,User Google,https://play-lh.googleusercontent.com/a-/AOh14GhvCLn-Jcea4eXCnBWKyDJO9uyWd0JJ3JU_77Wyrw,"For ALL the profiles I clicked I get ""The term you entered did not bring any results"". For ALL the tweets I clicked I get ""Cannot retrieve tweets at this time"". But the web app works fine. Reinstall does not fix anything.",1,37,9.20.0-release.00,2021-11-20 10:45:32,,
66,gp:AOqpTOFbejVT1Z2xs3mf3R7zTghpS8bBybYtNx7C6Zh68pZCkmvsLA-210Drs7SbHfGSLcs2yMKmXhh-7ePRPw,Sloth Belly,https://play-lh.googleusercontent.com/a-/AOh14GjHo-EptSmTU-sj9V2pCT-lRi_3_ud0ROS9Odpgpw,"why can't i see the tweets beyond days old? used were able to do that, why you changed this w/o telling us the user? the “what's new?” detail tells nothing and not helping at all, what are you doing?",3,2,9.21.0-release.0,2021-12-05 04:49:40,,
67,gp:AOqpTOFNbCCOxqs0L0QrS7OH3617yDj9VI2jRTOznjsRivAiOeq7e3KDVmJ5PCfnF_V1Pv_tNXMOFIYOiZLezw,Ryan Anderson,https://play-lh.googleusercontent.com/a-/AOh14GhFv0rcadTdnoMzKPRI2Ni0ZKXt1caJNEOIazLDyw,I'd give Twitter a 5/5 but they won't fix the bug that causes constant crashes when liking a post with video playing at the bottom of the screen. This has been going on for months. Test your software!,1,35,9.20.0-release.00,2021-11-30 07:20:32,,
68,gp:AOqpTOE0NYRbZdkBl0bGpc87-p-pSeLphNiJbSjPYVXIRhfF0QdIxBy1YNyaoqUq2da--X1L9sw4SE0-PZrPrQ,Stephanie Snyder,https://play-lh.googleusercontent.com/a-/AOh14GgIqvBzuhjl8r_ky7D0DzK4MvpD3j3bxNNY8rv-Kg,"3 stars bc the app works great for me, but all the links in emails are bad. It takes you to a page that says ""nothing to see here - yet"". What is that? Please get it working again.",3,27,9.20.0-release.00,2021-12-01 11:11:54,,
69,gp:AOqpTOFC3fdsRwGvo95aJu-G_8B63TiPmPgm7QN9hYBWQSbiJlgqVWVSI6Jpjmurnbar5QaTCh_1BtyvlAOMRQ,Andrei C.,https://play-lh.googleusercontent.com/a/AATXAJyRHVvL6HR3tvGwyx1xwBiqAKa70FfUxEm_JyAy=mo,"80% of my feed is made of adds or recommended channels. I follow only two accounts for the moment and instead of seeing the full history for them I see a lot of recommended junk in the feed. The UI is full of junk as well, not clear as simple as it should be. A lot of intrusive elements floating.",1,42,9.20.0-release.00,2021-11-22 11:48:54,,
70,gp:AOqpTOED5B5RSwwVfsufJdESD4T3nUSw-OQqrNx1n8WiIW7vv333leU8ORbrzV8uk9E78_50B7DN18W1NclrSw,Karla Borić,https://play-lh.googleusercontent.com/a/AATXAJzyFTycsXL5UdSOuQV2uW-0hKGV3y_KTitsCQHl=mo,literally impossible to use without freezing and crashing for the past 2 days. ive sent numerous reports. edit 12/05/21 it was fine for a bit now back to crashing constantly. please fix this app omg. edit 16/11/21 yeah this is still happening,1,77,9.19.0-release.00,2021-11-16 14:58:59,,
71,gp:AOqpTOEhW5rAWl9LLcb5x0N96XIP3kTxHvsVqtEwC9hvX35QIJVHgNwCpFJhwIFD9AY9v-mIBfxT8r-VOpLlOQ,Ruby Rat,https://play-lh.googleusercontent.com/a-/AOh14GioGBe27qKWw8uMMIBSUbamdelxNxj47qw1BL6nIg,"Every image I choose forces me to edit it, meaning I have the same image in my gallery Every. Single. Time. I. Use. It. I use images *a lot* and my Twitter experience has been practically ruined. Worst update ever. I am still going to use Twitter but I will narely use images.",2,221,9.19.0-release.00,2021-11-13 02:54:42,,
72,gp:AOqpTOEVWz6IXHJfkdGYRAELy5WFBzjr7ooBAJfPdMf8zoqFceB-M6sEIUBirj81ylknHeUwH7iOenAgxWLZXw,Kaylee Smith,https://play-lh.googleusercontent.com/a/AATXAJyoJQOtGUotvcHqsrRhecJaCCtYOR-wG8mHoy0S=mo,Way too many problems. From randomly not being able to reply to tweets. Failure constantly for no purpose. Nothing wrong in my responses twit just fails them. In paying for your stupid subscription.. the least you could do is make the damn thing work properly. 🙄,1,75,9.20.0-release.00,2021-11-19 11:25:09,,
73,gp:AOqpTOEFjLsRl3a95NH7qItHUgBMq1bideO_vvfFuqRu3luWcHS2mu2wSL4QWEqQxWX_jrdVP3dDb8YcehpPzg,yapot,https://play-lh.googleusercontent.com/a/AATXAJzUfkDQOu4BUfwBaHzUO_EfHMhOhfCHz-yGsawt=mo,It has been 3 days now. Not a single picture nor video has loaded. No matter if I leave it there for 10 mins. I'am quite honestly beyond pissed right now. Even the pfps not showing up. Not a single image is showing up.,1,181,9.19.0-release.00,2021-11-12 14:29:24,,
74,gp:AOqpTOGBK2TZGiZaJ3NlLW-9etS1cOWeA30M5NjPhlcgmo-ayjMOnMCig2Vt2bO2b5OWNEDUgLQTyzdb44JaJA,Nadina Hermine,https://play-lh.googleusercontent.com/a-/AOh14Gj6-iZ2dpx4lMZCPbDFiSKUSXDHqLMi7n_aISTZ1w,"the more I update the more it's getting worse. the notification always pending for hours, and it didn't show anything even if I refresh the timeline, or clear cache. please fix it.",2,56,9.20.0-release.00,2021-11-19 22:08:22,,
75,gp:AOqpTOH014YEpcUvqjunOkPuFWDEQZZFVCTd0oTtzUQTJt8s9JACpfeuTo9LPvJQyFm5IiGA4ZVS4Mc5htHpag,Philipp Rudolf,https://play-lh.googleusercontent.com/a-/AOh14GhCc_HQ2-FbWBD7GoZgE_2H2PIPlQrTQ_oCc2tZKA,The new way of image editing is so annoying. Why are there random borders on all the pics? Why does it keep redownloading the images I attach to tweets even when I don't edit them? I don't need them on my device multiple times :/ And why did you remove filters? Please go back to the old version..,2,127,9.19.0-release.00,2021-11-13 15:11:53,,
76,gp:AOqpTOFfUm2byx20S1MED4OH0GeptPx2wHNF0oGYkPAtqvrteX6RgE_9dsLMTccazby4h43lP_zlTftn_0TGAw,Angelica Mae,https://play-lh.googleusercontent.com/a-/AOh14Gj8dquvsatLYr4xV5T62Fmku54XZznLPqSN7jroYQ,"Ever since the latest update, everything sucks more. I can't view any sort of media in the app even though my connection is fine and so is the other apps I use. I already did all troubleshooting steps but still no change. Pls fix",1,131,9.19.0-release.00,2021-11-11 17:45:04,,
77,gp:AOqpTOFx4_stcKS4obNngsMapJg7K7E3I6ZM76qiJNfrIJK25_eJ4fFl-3bgPtJHAdOzTooK_XCgUi2b01a_tw,CoLe,https://play-lh.googleusercontent.com/a/AATXAJwvzW9qVDlRcfoDnGAZ3lXcLUbm8W-N60zKbjyd=mo,"Fine. Does what I expected. More stable than accessing the website via a browser, but I hate when it jumps to the top of the feed when I return to the main thread from replies.",3,14,9.20.0-release.00,2021-12-02 04:04:39,,
78,gp:AOqpTOGGNvzYs1SF_MKt3ket1QTF29gtyYAkk82GoOP_CuoPsOsAIgNdZjcIEGaE0U-Ma7BV08n36ciOYTsxag,Seto S.,https://play-lh.googleusercontent.com/a/AATXAJygE05fUdMz_IqKWSA1Cf07iIsAIR16O8vti_Rp=mo,"The idea behind the platform is definitely original, but the management of it all, which must be complex, is poor. There are many indications of bias for certain political positions, including tolerance by Twitter of overt hate speech towards certain nations.",2,41,9.20.0-release.00,2021-11-23 09:15:06,,
79,gp:AOqpTOEd8MhG5ZzLzUofDOQh96k7mUcEKJhIaVyZknUhlQwhWRysRuxOyPLZ7MipEa1Q81DYv6HZ4lSQA0TG4A,Porshya Taylor,https://play-lh.googleusercontent.com/a-/AOh14Git5rfNMPAC68gMldH_MBLU27YTbbUhS8UlBbui0gE,I wish political figures were required to cite their sources. They can freely write anything on researched data or history. Update *I hit the end of my timeline often. Nothing refreshes just the same post on repeat. *,1,30,9.21.0-release.0,2021-12-03 18:15:18,,
80,gp:AOqpTOHvGY2ttxqcxt1KqgDnwLhXWM6JXnSlgrqlwXGwwW8eNrpgEcQuaDwaMHAkq5PZPl1ywhvP6MzE8nRoCQ,Will Keffer,https://play-lh.googleusercontent.com/a/AATXAJwNthSpQqCa8KwNduQnFP2sp_ioFq5UmIW78OFx=mo,"The app is fine. I'm hooked on other social media more, but this app seems to do everything Twitter is supposed to do, and it seems to do it just fine. 5/5 stars so far. *****",5,26,9.20.0-release.00,2021-12-02 22:53:47,,
81,gp:AOqpTOEK7_c7KUG1u7r1kiKzaljkwAn5A1cxM5TtLOUmWtSEbb9ZLRyffCnC0nWHQj78HrtXGApvlxnXcLS8Lw,Joseph Wilkins,https://play-lh.googleusercontent.com/a-/AOh14GjDD0uj6kIthljqWEFytNj5G4dHlHG4mB7ft4Zafg,It's obviously a great platform. My personally am trying to get better with all social media for my business and marketing. I've made several new and valuable business connections for things I'm trying to learn personally.,4,51,9.20.0-release.00,2021-11-27 03:43:28,,
82,gp:AOqpTOHfyllrrgfQ-Je5o6csM4ukkL_DXoYkHcVuSeufVF0W0aq1K9CL4PZ_6EOiwzzcskYrmI1SRykpxaDGGA,Leslie Ann Macaraeg,https://play-lh.googleusercontent.com/a-/AOh14GjbxnlhqyGhZjsszwHJBlD7-cfY1zg9n8YXDrST,the app is amazing you can actually update and you can see all the post but there was a little bit problem its lagging i dont know if my phone is lagging or the app and sometime's its automatic closing and cannot open but other app is i can open,5,15,9.21.0-release.0,2021-12-03 13:32:05,,
83,gp:AOqpTOGpSciFRvWa0gxG-VxY6X5wHVVuwFwDen86HkFesAT0OCKGz-Zc8b7A6xjmw3rV2b-p2HENpQgFcN12fw,Taniesaz,https://play-lh.googleusercontent.com/a-/AOh14Ghq_4DvPZvfjfDZHVhL4-83mJmaElOxiJcaP-tcxg,"I love using twitter, but i would like to point out regarding the LISTS that I can't seem to add any more accounts in a specific list. I created a new list, but it doesn't ""add"" them. Please fix this problem.",4,51,9.20.0-release.00,2021-12-01 21:13:46,,
84,gp:AOqpTOH889gakfUA3tV89BUroAoFio9ANNENdTXPImQ-aE9eLDh4Wkifjsknw3BtdrQqXuUlYUwb_YkYzwXEmA,Humaira Alifah,https://play-lh.googleusercontent.com/a-/AOh14GgVEUHmfwuTL_jyYAIGHIZimwJbK8Yz-2X36IkUZ9k,"this app constantly reinforce useless updates while not being protective towards its users. reporting system is automated and often targets wrong people. innocent accounts often got false DMCA claims, gets suspended for wrong reasons, and gets harrassed by the accounts they already reported. fix this damn thing.",1,34,9.19.0-release.00,2021-11-18 05:50:48,,
85,gp:AOqpTOHGS3uM3_muXU-QixLsn20UcHZ3_pRAhWkJqQXbz9UCwIZgX-094O62qPsqvJQnXUYRYPlAnO6r8y5nDg,Juan Matteo,https://play-lh.googleusercontent.com/a-/AOh14GiGhjMUF6bjcz5RJfzafBNVGHrUHZA3a1IayGtVdQ,"The app has a constant tendency to not show images and play videos as well as not responding. Now recently, whenever I reply to a tweet, it shows that it failed to send even if that person doesn't block me.",2,48,9.20.0-release.00,2021-11-18 10:58:20,,
86,gp:AOqpTOGR5VR3lmPrxF9e7tlG-XmG1CFntMjERV2q8hQ2Eb9JrWcFnM2JaENegeE5TSsR9axl3qgpH94DpSem5w,M .Queen,https://play-lh.googleusercontent.com/a-/AOh14GgN_U89rLSNRodA8w-uOchVZY0ih5TzrAujzIFHfA,"Am really mad !! It's been months whenever i try to open notifications the app stops and closes !i tried to log out, uninstall and even changed my password ! Nothing work",1,0,9.21.0-release.0,2021-12-06 04:02:23,,
87,gp:AOqpTOGy_Cvjk6UcmlLeGYZnJmUGq1VjAwXhmqbCwI_kgLv6uqwEY32frTmtKSlAIJfUaJLlIFcYEqH-6bb-Eg,Yames Saves,https://play-lh.googleusercontent.com/a/AATXAJy5WNq4bl6Ruf4ISSN_djxZ0PWRDP-84eeW-bmP=mo,Buggy Update! The feed doesn't continue to load. I scroll down a bit and it just stops? There is no place on the app to report in app bugs. Using Galaxy 7 edge fully updated. App updated as well.,1,41,9.19.0-release.00,2021-11-20 22:50:25,,
88,gp:AOqpTOHPQUdSNlV5tohjYNOXKWcQKKFMZOrXQFGXkxVI5_wd1PgzmYPkb119SevBFPVc6Yle_GbVX5wIXY2o4Q,Lexxus Peña,https://play-lh.googleusercontent.com/a-/AOh14Ghf5Zu_brvxV8bzL51YSR4V9bciu40M8nMt74ZF,Seriously this is insane. I can't scroll on the old posts same as I'm logging out ALWAYS even tho it's always up to date. Y'all needs to fix this.,1,15,9.21.0-release.0,2021-12-02 14:29:23,,
89,gp:AOqpTOFkD6BGu8yy-M8a4nVT7eB8Qvkn7TA00p4BCPyEFFD-LImtog3MKv63RrCGjiysxRXqkmoRh2r7h_Z65Q,Rachel Courteau,https://play-lh.googleusercontent.com/a/AATXAJy0k9pep5Feb96H3_QksN9mhWaAoiK83xMVo2Ru=mo,Really like twitter; user since 2009. Please find a way to determine who is still following you or not without going through list over & over & yet never able to see all of the list. Thank you. 😊,5,23,9.20.0-release.00,2021-12-02 22:24:53,,
90,gp:AOqpTOEDEgzUU29mAmI0fHG7X1AzQDF_VQM3UzO9Fn2yfrgSxso675ss4G5h1fY3-Sw60u7ontV-eHxO6zUmrg,PhoenixW,https://play-lh.googleusercontent.com/a-/AOh14Gid6lM7wLgsbNA6e-jp6pk5GH8LvEOveZvZpxQ7,"Don't like the update got rid of all notifications on the page to a limited amount shown like 10-15 u can see but not the rest, better staying pc for update where it works, or newest tweet setting on the home page will give new rating when its fixed",3,19,9.21.0-release.0,2021-12-03 00:11:03,,
91,gp:AOqpTOG-1OJ3xJGTDWokl59TruTy3YEqYKwIzjLYujIw9hPY28ca48OMgwMzbu4ETJ9y-31_5J77Xbah5hqKQg,Dana Candiong,https://play-lh.googleusercontent.com/a-/AOh14GiDb6RSS8j3PBtG7vfs_PuIVM5qpfyGLOqNm0We,"There are so many copyright trolls that are targetting our fandom. They are submitting copyrights for pics that is not theirs. And twitter granted it. The fact that one pic was from the official account, it is a big problem. Despite alot of complaints, even trending hashtags, twitter doesnt seem to fix their system. They didnt even look at it carefully before making copyright",1,47,9.20.0-release.00,2021-11-19 05:37:52,,
92,gp:AOqpTOF8MwZatkzgyY12HengRMDYHkEL2rFOZkAf3PBgvrHjTaxZotyYEYcYaojre_dgbEy3JAxxqBsg_d-OFA,Tabitha Tabz,https://play-lh.googleusercontent.com/a/AATXAJxAJDI5_DFWp0oLQYLhXgKOI5747r9OZkZYT4bA=mo,"I can't log in after I log out unless I uninstall and reinstall this damn app. ""Oops! Something went wrong, try after some time please """,3,57,9.21.0-release.0,2021-12-06 11:10:49,,
93,gp:AOqpTOF4HSpJ8OiUid2IoTRuKURSG2-bDjVbbuDH3M_FUh3tGKNsFUbUZKRckSUa-KoMzw44KAeMy1_ULe9BeQ,Nancy Martinez,https://play-lh.googleusercontent.com/a-/AOh14GieJ0n6tACYcDZCfLyk7-CzFTXEbPNgeCUF1apflg,"I can't refresh my notifs? Whenever I try to swipe down to refresh, it just shows that I've scrolled to far put and doesn't do anything. Please fix it. I've tried Uninstalling it then installing it again",1,152,9.21.0-release.0,2021-12-05 11:43:47,,
94,gp:AOqpTOF3NDcHF-or11sLqFTNtQsyIV9fX--sDaHg1wA1VIJEUg7rFGd_x5C2o40QdfRhgIiMl_n5WAbHqlJhpQ,njk,https://play-lh.googleusercontent.com/a-/AOh14GgToCgljiXpDj5djCksrKvx8Wo5XJd5pHNB7ffq,"I don't know how this app is run, but I've seen a lot of copyrighted accounts even for their own photos. many accounts are suspended for no apparent reason. I hope you can fix it all. it really doesn't make sense.",1,54,9.20.0-release.00,2021-11-18 08:30:15,,
95,gp:AOqpTOECbLok5kt-6ZPAJ5W3H88BFal28p2DWebOzFUDvAFVNXKc5Hq5NEsZ3MmDiep29ZNfnH0pnr2KB_s9Ig,Kristýna Petrůsková,https://play-lh.googleusercontent.com/a-/AOh14Ghnq5nSW7dzKbEgv4UFD_x69sAawul0PrF3IiluwQ,Liked the app until now but the copyright problem is getting seriously ridiculous. Profiles are getting taken down for posting selfies of themselves now? Twitter is no longer a safe website if it's this easy for other people to claim your original content as theirs. Start reviewing these claims more thoroughly instead of blindly confirming them.,1,32,9.20.0-release.00,2021-11-18 05:35:33,,
96,gp:AOqpTOH06LOaA6R0FE3O-K-c31O_8A7st3u-d6kDYLzfAdUSKHK7xuRpniZRVdA9qQU4gAjST6fqAhhsEIJr2A,Miliswa Nashwa,https://play-lh.googleusercontent.com/a-/AOh14Gg5FsuvF1tf2EBh_kfm7R6RvUEMH5bMmiyWBbPMgzg,"Awesome app. Amazing. Great. I really like it. But it would be really nice to have the option to remove followers. That would be so great. Also I hate how it automatically refreshes the ""feed"" or time-line it's annoying.",4,584,9.19.0-release.00,2021-11-19 21:24:57,,
97,gp:AOqpTOGqsMH0Nqb4Z_jws3qbSOEhwxUd9D02G7d4PovfQNg-pAbadFnGDmLtCKDIA4DqACqEOkDDFWVhjod06w,Ayelen Alessandra Romero Paricanaza,https://play-lh.googleusercontent.com/a-/AOh14GhoRrFMXywpL1Y5ZOk2ca4cFgpLYz9djxbIyjeo,"Hey! @Twitter @TwitterSupport we have noticed that they have removed the images of @btschartdata due to copyright, we want to tell them that they are wrong since they have not done copyright, We hope it solves very soon. Thanks you!",1,35,9.20.0-release.00,2021-11-18 03:56:00,,
98,gp:AOqpTOHoQIEqIwXtDKZZsMjMj324V6Kx1RLlsDaVJdzSC_TRPBrRQPReUXi_P6Tme8PTXEqZEW9jeH_-IlpnAg,Invalid Lenni,https://play-lh.googleusercontent.com/a-/AOh14GjBZFY6ScgjaO1VderO1fjFHyKN3XbEZ9DjKT1TBg,"This app is very cool. You and discord are my favorite platforms, but a beta (or / and alpha) program will be very nice and cool. I like to reporting bugs yeah!",5,1,9.20.0-release.00,2021-12-05 23:46:28,,
99,gp:AOqpTOGX7wEEKRd7SqctkmvV43Jfde32Iv-c8gZ47VrMyfsV2G_RMB3ttPAnyx48cFsuY5HqUb-mnUCJXdBGQg,Alexandra nicole,https://play-lh.googleusercontent.com/a/AATXAJzU7ZFNNgvf3TvM3Yoy78ePTvPkBgeO7OFK_zds=mo,In many words it's a great app but it is a little confusing as far as operating the website I think there should be more instructions or maybe tutorials as well I also believe that they could do a little more like Snapchat just saying,5,14,9.21.0-release.0,2021-12-03 07:38:33,,
100,gp:AOqpTOEH9tyKIFr3pTj5BBTNK0xqbQmmTK-ehUKnQPvOwOxHcm8EyvJQXjwCEUXHggf4curzR7h7BS1u8_Db6w,Amaterasuu SixtyNine,https://play-lh.googleusercontent.com/a-/AOh14Gg2zLygZoyKuFw1bCstLSIUvdaevr6wC_Bb4jzANg,"Notifications are broken. Like & RT function shows that I didn't click on them, even though I did. Doesn't show people replying to me. Timeline only shows new follows and what accounts tweeted recently, but O can't see their tweets. Fix your app.",1,265,9.20.0-release.00,2021-11-20 18:21:03,,
101,gp:AOqpTOG-H-D55uGQ6eDqH-fuRQoyCFRga_u1dy8_wKc28er8RxWYM0xxSsuI-QML57nwhNbP9e1WrkZaGyRgzw,Tracey Trautmann,https://play-lh.googleusercontent.com/a/AATXAJwg_G7BbtbOFMFkywQwKC0p5ApPXg7moALL-U5M=mo,The only social media app I have and use. I joined to follow tRump but that became boring and predictable. Entered a key word and now I am part of the biggest community on Twitter. I use this app multiple times per day. There is never a dull moment. Easy to use and navigate,5,115,9.20.0-release.00,2021-11-20 18:42:35,,
